School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
504632,2021-2022,Public,Elementary,0,0,0,0,0,0,100,120,0,0,0,0,220
903078,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,205,210,190,200,805
125213,2021-2022,Public,Elementary,0,0,0,0,0,0,120,145,0,0,0,0,265
903337,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,180,185,175,215,755
131768,2021-2022,Public,Elementary,0,0,0,0,0,0,60,85,0,0,0,0,145
136891,2021-2022,Public,Elementary,35,30,35,40,45,35,40,25,0,0,0,0,285
124907,2021-2022,Public,Elementary,105,125,100,125,95,110,0,0,0,0,0,0,660
147621,2021-2022,Public,Elementary,0,0,0,0,0,0,90,115,0,0,0,0,205
147826,2021-2022,Public,Elementary,60,45,55,55,55,45,65,50,0,0,0,0,430
434858,2021-2022,Public,Elementary,90,95,95,100,100,95,90,85,0,0,0,0,750
906719,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,225,205,230,245,905
166340,2021-2022,Public,Elementary,75,70,85,75,80,85,0,0,0,0,0,0,470
182338,2021-2022,Public,Elementary,25,35,35,25,35,25,0,0,0,0,0,0,180
240184,2021-2022,Public,Elementary,20,25,20,25,25,25,35,30,0,0,0,0,205
242780,2021-2022,Public,Elementary,35,35,0,0,0,0,0,0,0,0,0,0,70
244422,2021-2022,Public,Elementary,65,45,50,55,55,65,55,45,0,0,0,0,435
249939,2021-2022,Public,Elementary,15,15,15,15,10,10,10,20,0,0,0,0,110
250325,2021-2022,Public,Elementary,35,25,35,35,20,30,0,0,0,0,0,0,180
255912,2021-2022,Public,Elementary,15,20,20,25,20,15,25,20,0,0,0,0,160
256897,2021-2022,Public,Elementary,25,25,25,15,30,20,20,20,0,0,0,0,180
282081,2021-2022,Public,Elementary,60,55,50,55,70,60,65,60,0,0,0,0,475
357120,2021-2022,Public,Elementary,50,45,50,50,35,50,55,60,0,0,0,0,395
449510,2021-2022,Public,Elementary,70,80,75,70,65,45,55,50,0,0,0,0,510
287890,2021-2022,Public,Elementary,30,30,40,35,35,35,0,0,0,0,0,0,205
288802,2021-2022,Public,Elementary,35,30,35,25,30,20,0,0,0,0,0,0,175
919195,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,150,140,110,125,525
289884,2021-2022,Public,Elementary,0,0,0,0,0,0,95,100,0,0,0,0,195
289841,2021-2022,Public,Elementary,30,30,20,25,25,30,35,30,0,0,0,0,225
402908,2021-2022,Public,Elementary,65,60,55,60,70,65,90,80,0,0,0,0,545
325040,2021-2022,Public,Elementary,25,30,30,25,20,35,25,25,0,0,0,0,215
551333,2021-2022,Public,Elementary,0,0,45,50,50,40,75,75,0,0,0,0,335
241091,2021-2022,Public,Elementary,15,10,15,10,10,10,0,0,0,0,0,0,70
364665,2021-2022,Public,Elementary,70,70,55,60,60,65,0,0,0,0,0,0,380
380733,2021-2022,Public,Elementary,55,55,60,55,45,70,60,75,0,0,0,0,475
384747,2021-2022,Public,Elementary,95,115,95,105,80,85,0,0,0,0,0,0,575
403334,2021-2022,Public,Elementary,25,35,25,25,20,20,0,0,0,0,0,0,150
403350,2021-2022,Public,Elementary,40,30,45,30,50,35,35,40,0,0,0,0,305
515252,2021-2022,Public,Elementary,25,45,25,30,30,40,35,35,0,0,0,0,265
931543,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,60,80,60,70,270
412180,2021-2022,Public,Elementary,0,0,0,0,0,0,85,60,0,0,0,0,145
412171,2021-2022,Public,Elementary,40,45,35,30,40,35,0,0,0,0,0,0,225
109010,2021-2022,Public,Elementary,30,25,25,30,35,30,0,0,0,0,0,0,175
428680,2021-2022,Public,Elementary,35,25,30,30,30,30,0,0,0,0,0,0,180
439983,2021-2022,Public,Elementary,35,30,35,30,25,25,25,25,0,0,0,0,230
935182,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,20,245,265
241610,2021-2022,Public,Elementary,35,25,25,25,20,30,0,0,0,0,0,0,160
936090,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,55,50,65,70,240
454818,2021-2022,Public,Elementary,60,65,65,75,50,50,40,45,0,0,0,0,450
462225,2021-2022,Public,Elementary,15,20,25,25,35,25,20,25,0,0,0,0,190
464562,2021-2022,Public,Elementary,40,45,45,35,40,30,40,35,0,0,0,0,310
467529,2021-2022,Public,Elementary,20,40,30,40,30,40,0,0,0,0,0,0,200
489298,2021-2022,Public,Elementary,30,35,35,35,35,40,0,0,0,0,0,0,210
491632,2021-2022,Public,Elementary,10,15,25,15,20,15,20,15,0,0,0,0,135
501557,2021-2022,Public,Elementary,25,30,35,25,25,15,25,35,0,0,0,0,215
527661,2021-2022,Public,Elementary,25,15,20,20,20,25,20,20,0,0,0,0,165
381233,2021-2022,Public,Elementary,25,25,25,25,20,25,20,15,0,0,0,0,180
551074,2021-2022,Public,Elementary,30,25,50,35,40,40,70,80,0,0,0,0,370
110728,2021-2022,Public,Elementary,0,0,0,0,0,0,110,105,0,0,0,0,215
947563,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,330,305,260,295,1190
578053,2021-2022,Public,Elementary,40,30,35,30,30,35,30,45,0,0,0,0,275
587150,2021-2022,Public,Elementary,10,10,15,10,15,20,10,20,0,0,0,0,110
587443,2021-2022,Public,Elementary,45,30,35,35,25,30,30,35,0,0,0,0,265
602361,2021-2022,Public,Elementary,75,75,70,75,45,55,0,0,0,0,0,0,395
894230,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,125,105,115,160,505
583403,2021-2022,Public,Elementary,0,0,0,0,0,0,125,105,0,0,0,0,230
122017,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
902748,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,10,10,40
905283,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,140,110,135,190,575
157503,2021-2022,Public,Elementary,10,10,10,10,10,10,15,10,0,0,0,0,85
190390,2021-2022,Public,Elementary,15,15,20,25,20,15,0,0,0,0,0,0,110
275026,2021-2022,Public,Elementary,10,10,10,10,15,10,10,15,0,0,0,0,90
918113,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,15,15,15,15,60
288675,2021-2022,Public,Elementary,25,15,20,20,10,15,0,0,0,0,0,0,105
296996,2021-2022,Public,Elementary,35,30,25,30,30,40,0,0,0,0,0,0,190
570516,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
406929,2021-2022,Public,Elementary,35,30,30,35,25,30,20,20,0,0,0,0,225
486663,2021-2022,Public,Elementary,35,35,35,40,40,50,55,60,0,0,0,0,350
937789,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,50,65,50,60,225
478997,2021-2022,Public,Elementary,20,10,15,15,10,20,20,20,0,0,0,0,130
501484,2021-2022,Public,Elementary,10,10,0,10,0,10,0,10,0,0,0,0,50
514659,2021-2022,Public,Elementary,30,30,30,40,30,40,20,35,0,0,0,0,255
515000,2021-2022,Public,Elementary,10,10,10,10,10,10,0,0,0,0,0,0,60
936871,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,105,110,135,160,510
566489,2021-2022,Public,Elementary,0,0,10,0,10,10,10,10,0,0,0,0,50
569739,2021-2022,Public,Elementary,40,40,40,45,40,40,0,0,0,0,0,0,245
805068,2021-2022,Catholic,Elementary,10,10,10,20,20,15,15,15,0,0,0,0,115
819360,2021-2022,Catholic,Elementary,15,10,10,15,25,20,0,0,0,0,0,0,95
864617,2021-2022,Catholic,Elementary,0,0,0,0,0,0,90,110,0,0,0,0,200
864471,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,105,90,80,90,365
806436,2021-2022,Catholic,Elementary,20,20,15,30,50,40,0,0,0,0,0,0,175
821225,2021-2022,Catholic,Elementary,30,30,40,25,25,30,0,0,0,0,0,0,180
130982,2021-2022,Public,Elementary,50,55,50,40,45,35,55,30,0,0,0,0,360
127868,2021-2022,Public,Elementary,20,20,15,20,15,15,25,15,0,0,0,0,145
116073,2021-2022,Public,Elementary,65,75,85,80,70,80,80,80,0,0,0,0,615
236136,2021-2022,Public,Elementary,80,80,80,70,75,80,60,75,0,0,0,0,600
198587,2021-2022,Public,Elementary,30,30,25,20,25,20,20,25,0,0,0,0,195
222372,2021-2022,Public,Elementary,25,20,20,20,20,15,15,20,0,0,0,0,155
915424,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,185,190,210,245,830
287091,2021-2022,Public,Elementary,25,25,15,30,25,20,15,15,0,0,0,0,170
300632,2021-2022,Public,Elementary,35,45,45,40,25,25,35,30,0,0,0,0,280
914410,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,30,50
352764,2021-2022,Public,Elementary,20,10,15,25,15,15,20,10,0,0,0,0,130
353159,2021-2022,Public,Elementary,15,20,10,15,10,10,10,0,0,0,0,0,90
409618,2021-2022,Public,Elementary,35,35,35,30,25,40,25,25,0,0,0,0,250
415553,2021-2022,Public,Elementary,15,10,20,15,10,25,20,25,0,0,0,0,140
509566,2021-2022,Public,Elementary,15,15,15,15,10,20,15,25,0,0,0,0,130
530344,2021-2022,Public,Elementary,15,25,20,20,15,25,20,30,0,0,0,0,170
950848,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,165,165,155,190,675
517216,2021-2022,Public,Elementary,20,15,25,25,15,10,30,35,0,0,0,0,175
570125,2021-2022,Public,Elementary,20,15,20,15,10,30,30,25,0,0,0,0,165
952087,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,265,220,290,290,1065
602620,2021-2022,Public,Elementary,40,35,25,25,35,30,30,30,0,0,0,0,250
604992,2021-2022,Public,Elementary,15,10,20,10,15,15,10,15,0,0,0,0,110
169207,2021-2022,Public,Elementary,55,50,55,45,60,65,65,55,0,0,0,0,450
891274,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,110,80,105,130,425
895148,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,50,45,40,75,210
919322,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,235,270,315,1075
118583,2021-2022,Public,Elementary,25,20,30,20,15,35,20,15,0,0,0,0,180
120715,2021-2022,Public,Elementary,25,25,25,20,25,25,30,30,0,0,0,0,205
135135,2021-2022,Public,Elementary,15,10,10,15,10,15,10,10,0,0,0,0,95
148660,2021-2022,Public,Elementary,35,35,40,40,40,40,40,40,0,0,0,0,310
587281,2021-2022,Public,Elementary,25,20,30,20,20,25,25,20,0,0,0,0,185
185841,2021-2022,Public,Elementary,35,50,40,40,50,40,55,35,0,0,0,0,345
185833,2021-2022,Public,Elementary,40,30,10,35,15,15,20,30,0,0,0,0,195
226661,2021-2022,Public,Elementary,30,25,20,25,35,25,25,20,0,0,0,0,205
890861,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,220,185,185,235,825
230693,2021-2022,Public,Elementary,25,35,20,30,25,25,35,25,0,0,0,0,220
237329,2021-2022,Public,Elementary,15,25,25,20,30,20,0,0,0,0,0,0,135
243175,2021-2022,Public,Elementary,20,15,15,15,15,15,25,30,0,0,0,0,150
247197,2021-2022,Public,Elementary,45,30,25,50,35,35,25,35,0,0,0,0,280
255394,2021-2022,Public,Elementary,55,40,45,50,35,25,20,25,0,0,0,0,295
275131,2021-2022,Public,Elementary,65,65,65,60,80,60,65,70,0,0,0,0,530
918938,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,115,155,135,185,590
297380,2021-2022,Public,Elementary,35,20,25,20,35,20,30,15,0,0,0,0,200
297127,2021-2022,Public,Elementary,30,30,20,25,35,35,30,35,0,0,0,0,240
619787,2021-2022,Public,Elementary,35,30,35,30,30,35,30,30,0,0,0,0,255
304140,2021-2022,Public,Elementary,15,10,15,20,15,15,15,15,0,0,0,0,120
305510,2021-2022,Public,Elementary,15,20,15,20,25,20,20,25,0,0,0,0,160
921408,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,205,190,190,205,790
921530,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,120,145,150,210,625
308307,2021-2022,Public,Elementary,35,35,15,30,25,35,20,40,0,0,0,0,235
319872,2021-2022,Public,Elementary,15,15,15,15,15,20,20,20,0,0,0,0,135
356026,2021-2022,Public,Elementary,105,120,95,105,130,125,135,155,0,0,0,0,970
361895,2021-2022,Public,Elementary,15,15,10,10,20,20,15,20,0,0,0,0,125
371610,2021-2022,Public,Elementary,10,10,10,10,10,10,15,10,0,0,0,0,85
265640,2021-2022,Public,Elementary,30,25,40,35,45,25,0,0,0,0,0,0,200
910228,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,120,105,100,175,500
930636,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,295,290,250,310,1145
432918,2021-2022,Public,Elementary,55,50,50,45,45,50,50,65,0,0,0,0,410
622257,2021-2022,Public,Elementary,25,25,15,25,25,25,25,25,0,0,0,0,190
462748,2021-2022,Public,Elementary,40,30,35,25,35,25,30,30,0,0,0,0,250
462870,2021-2022,Public,Elementary,40,35,30,35,25,35,40,40,0,0,0,0,280
463000,2021-2022,Public,Elementary,25,20,30,25,25,20,20,30,0,0,0,0,195
109920,2021-2022,Public,Elementary,0,0,0,0,0,0,40,35,0,0,0,0,75
938696,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,20,40,15,40,115
486922,2021-2022,Public,Elementary,20,10,10,10,10,10,15,20,0,0,0,0,105
491080,2021-2022,Public,Elementary,50,40,55,45,60,50,55,60,0,0,0,0,415
516074,2021-2022,Public,Elementary,40,60,60,45,60,55,50,40,0,0,0,0,410
548707,2021-2022,Public,Elementary,45,50,55,50,45,45,55,55,0,0,0,0,400
551147,2021-2022,Public,Elementary,15,10,15,15,10,15,15,15,0,0,0,0,110
556602,2021-2022,Public,Elementary,25,20,30,35,25,35,30,35,0,0,0,0,235
948446,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,65,65,95,125,350
572853,2021-2022,Public,Elementary,25,50,30,35,20,30,35,40,0,0,0,0,265
580007,2021-2022,Public,Elementary,15,20,30,10,20,20,25,15,0,0,0,0,155
570326,2021-2022,Public,Elementary,0,0,0,0,0,0,55,55,0,0,0,0,110
950521,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,125,125,120,185,555
604054,2021-2022,Public,Elementary,20,20,10,20,15,10,15,10,0,0,0,0,120
615757,2021-2022,Public,Elementary,25,30,30,25,40,30,30,30,0,0,0,0,240
625221,2021-2022,Public,Elementary,10,10,15,10,10,15,15,10,0,0,0,0,95
258016,2021-2022,Public,Elementary,30,30,20,20,20,30,10,25,0,0,0,0,185
945437,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,70,80
893773,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,115,120,110,160,505
108499,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
119547,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
170895,2021-2022,Public,Elementary,25,30,25,20,25,30,25,25,0,0,0,0,205
184284,2021-2022,Public,Elementary,15,15,10,20,15,10,10,10,0,0,0,0,105
909181,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,85,85,80,130,380
191027,2021-2022,Public,Elementary,30,20,20,30,25,40,15,35,0,0,0,0,215
911135,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,230,230,275,990
218219,2021-2022,Public,Elementary,10,15,10,15,15,10,10,10,0,0,0,0,95
601342,2021-2022,Public,Elementary,20,20,15,10,20,15,20,10,0,0,0,0,130
930348,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,40,45,30,45,160
245909,2021-2022,Public,Elementary,25,35,35,40,40,35,50,30,0,0,0,0,290
281786,2021-2022,Public,Elementary,60,65,65,70,65,75,10,20,0,0,0,0,430
514721,2021-2022,Public,Elementary,20,15,15,15,25,20,15,15,0,0,0,0,140
447790,2021-2022,Public,Elementary,20,20,20,20,15,20,15,15,0,0,0,0,145
254617,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
936740,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,20,180,220
931089,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,235,230,230,950
920592,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,175,150,150,250,725
306037,2021-2022,Public,Elementary,25,45,40,40,40,40,30,35,0,0,0,0,295
307831,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
962236,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,10,10,40
321567,2021-2022,Public,Elementary,20,30,15,25,25,25,0,0,0,0,0,0,140
322997,2021-2022,Public,Elementary,40,30,40,35,30,40,45,60,0,0,0,0,320
924130,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,150,155,135,225,665
616796,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
206199,2021-2022,Public,Elementary,0,0,0,0,0,0,150,125,0,0,0,0,275
599271,2021-2022,Public,Elementary,0,0,0,0,0,0,145,105,0,0,0,0,250
344149,2021-2022,Public,Elementary,50,35,45,35,35,40,30,45,0,0,0,0,315
927902,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,230,205,210,280,925
384615,2021-2022,Public,Elementary,15,15,10,10,10,10,15,15,0,0,0,0,100
890596,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,20,25,25,25,95
403040,2021-2022,Public,Elementary,25,20,25,25,20,25,25,20,0,0,0,0,185
415421,2021-2022,Public,Elementary,30,30,35,35,30,35,45,50,0,0,0,0,290
441589,2021-2022,Public,Elementary,30,30,35,35,40,30,20,25,0,0,0,0,245
449873,2021-2022,Public,Elementary,65,55,65,55,40,50,0,0,0,0,0,0,330
453129,2021-2022,Public,Elementary,15,10,20,15,10,15,15,15,0,0,0,0,115
467553,2021-2022,Public,Elementary,35,20,20,25,20,25,20,35,0,0,0,0,200
483419,2021-2022,Public,Elementary,20,20,25,20,30,20,15,25,0,0,0,0,175
483540,2021-2022,Public,Elementary,60,55,50,45,45,35,0,0,0,0,0,0,290
505099,2021-2022,Public,Elementary,20,25,25,25,30,30,30,20,0,0,0,0,205
240828,2021-2022,Public,Elementary,55,55,55,60,70,55,70,80,0,0,0,0,500
538922,2021-2022,Public,Elementary,20,30,20,25,25,20,20,20,0,0,0,0,180
946494,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,170,155,145,210,680
544779,2021-2022,Public,Elementary,15,15,20,15,15,15,10,10,0,0,0,0,115
547891,2021-2022,Public,Elementary,15,20,10,10,10,10,15,10,0,0,0,0,100
551376,2021-2022,Public,Elementary,55,45,40,40,50,50,40,45,0,0,0,0,365
562289,2021-2022,Public,Elementary,25,30,25,30,20,30,30,20,0,0,0,0,210
263320,2021-2022,Public,Elementary,35,15,30,30,20,25,20,25,0,0,0,0,200
591270,2021-2022,Public,Elementary,35,35,30,45,50,50,40,50,0,0,0,0,335
615625,2021-2022,Public,Elementary,25,25,30,35,40,20,0,0,0,0,0,0,175
226482,2021-2022,Public,Elementary,105,100,105,95,90,90,0,0,0,0,0,0,585
688061,2021-2022,Catholic,Elementary,20,15,20,25,25,15,30,10,0,0,0,0,160
690406,2021-2022,Catholic,Elementary,35,45,35,40,30,25,30,25,0,0,0,0,265
695734,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,255,225,245,310,1035
704253,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,90,105,85,105,385
716294,2021-2022,Catholic,Elementary,15,20,25,20,20,20,30,20,0,0,0,0,170
704237,2021-2022,Catholic,Elementary,35,20,30,25,25,20,15,20,0,0,0,0,190
718874,2021-2022,Catholic,Elementary,15,20,20,20,20,15,15,15,0,0,0,0,140
724513,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,170,165,180,265,780
732346,2021-2022,Catholic,Elementary,0,0,0,0,45,35,45,50,0,0,0,0,175
868698,2021-2022,Catholic,Elementary,25,25,35,30,30,30,30,30,0,0,0,0,235
733032,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,315,305,280,240,1140
737593,2021-2022,Catholic,Elementary,25,30,25,35,30,35,30,25,0,0,0,0,235
741884,2021-2022,Catholic,Elementary,25,35,35,25,30,35,30,35,0,0,0,0,250
745138,2021-2022,Catholic,Elementary,45,60,50,40,45,40,55,40,0,0,0,0,375
752827,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,155,130,140,160,585
757225,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,15,0,0,0,0,85
762814,2021-2022,Catholic,Elementary,55,45,50,40,55,45,50,55,0,0,0,0,395
771139,2021-2022,Catholic,Elementary,30,25,35,30,25,30,20,25,0,0,0,0,220
772615,2021-2022,Catholic,Elementary,45,45,55,60,60,50,50,45,0,0,0,0,410
777633,2021-2022,Catholic,Elementary,30,30,25,25,30,20,30,30,0,0,0,0,220
781266,2021-2022,Catholic,Elementary,80,85,90,80,80,85,80,80,0,0,0,0,660
782440,2021-2022,Catholic,Elementary,10,10,10,15,10,15,10,10,0,0,0,0,90
785911,2021-2022,Catholic,Elementary,15,20,30,20,35,30,20,35,0,0,0,0,205
790583,2021-2022,Catholic,Elementary,45,50,35,55,55,50,50,40,0,0,0,0,380
794279,2021-2022,Catholic,Elementary,25,25,35,20,20,35,20,30,0,0,0,0,210
810916,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,225,195,185,220,825
815594,2021-2022,Catholic,Elementary,40,55,45,40,0,0,0,0,0,0,0,0,180
816116,2021-2022,Catholic,Elementary,20,20,30,25,25,25,25,35,0,0,0,0,205
816027,2021-2022,Catholic,Elementary,40,35,30,30,30,30,30,20,0,0,0,0,245
822590,2021-2022,Catholic,Elementary,55,80,50,60,45,50,70,50,0,0,0,0,460
823139,2021-2022,Catholic,Elementary,35,40,30,40,35,40,30,50,0,0,0,0,300
823910,2021-2022,Catholic,Elementary,40,30,40,35,25,25,25,25,0,0,0,0,245
825867,2021-2022,Catholic,Elementary,0,0,0,0,60,55,50,55,0,0,0,0,220
831190,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,125,130,150,165,570
824437,2021-2022,Catholic,Elementary,15,25,15,25,15,15,15,15,0,0,0,0,140
832758,2021-2022,Catholic,Elementary,30,30,20,30,30,20,25,30,0,0,0,0,215
835129,2021-2022,Catholic,Elementary,45,45,55,50,40,40,50,45,0,0,0,0,370
836915,2021-2022,Catholic,Elementary,35,30,30,35,25,20,25,20,0,0,0,0,220
838608,2021-2022,Catholic,Elementary,45,35,30,25,30,35,30,40,0,0,0,0,270
841463,2021-2022,Catholic,Elementary,30,30,25,25,35,35,25,25,0,0,0,0,230
847186,2021-2022,Catholic,Elementary,30,35,35,30,30,30,40,30,0,0,0,0,260
850179,2021-2022,Catholic,Elementary,25,20,15,25,25,25,15,30,0,0,0,0,180
729140,2021-2022,Catholic,Elementary,25,45,45,35,30,30,30,30,0,0,0,0,270
854280,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,310,235,270,235,1050
855898,2021-2022,Catholic,Elementary,20,20,30,35,25,35,30,30,0,0,0,0,225
857840,2021-2022,Catholic,Elementary,25,25,25,20,15,20,25,25,0,0,0,0,180
763602,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,330,330,270,265,1195
874085,2021-2022,Catholic,Elementary,90,80,85,85,95,70,65,60,0,0,0,0,630
806137,2021-2022,Catholic,Elementary,70,75,70,55,55,50,35,50,0,0,0,0,460
690066,2021-2022,Catholic,Elementary,35,40,40,35,35,50,45,50,0,0,0,0,330
798986,2021-2022,Catholic,Elementary,35,55,40,65,45,30,45,35,0,0,0,0,350
723673,2021-2022,Catholic,Elementary,50,70,60,70,35,60,45,65,0,0,0,0,455
371742,2021-2022,Public,Elementary,35,35,40,35,30,45,15,10,0,0,0,0,245
372005,2021-2022,Public,Elementary,30,30,25,30,25,20,30,25,0,0,0,0,215
266063,2021-2022,Public,Elementary,80,75,65,60,75,65,0,0,0,0,0,0,420
943630,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,150,120,120,165,555
901385,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,185,180,235,300,900
156728,2021-2022,Public,Elementary,20,25,20,20,30,25,0,0,0,0,0,0,140
156981,2021-2022,Public,Elementary,10,10,25,10,45,25,0,0,0,0,0,0,125
190411,2021-2022,Public,Elementary,30,30,35,25,25,20,25,20,0,0,0,0,210
925179,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,30,25,20,35,110
196169,2021-2022,Public,Elementary,25,25,30,25,20,20,0,0,0,0,0,0,145
271128,2021-2022,Public,Elementary,20,20,20,10,20,15,35,15,0,0,0,0,155
328278,2021-2022,Public,Elementary,10,10,10,10,15,10,10,10,0,0,0,0,85
328588,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
505820,2021-2022,Public,Elementary,20,25,25,20,30,30,35,30,0,0,0,0,215
348732,2021-2022,Public,Elementary,15,20,15,15,25,15,0,0,0,0,0,0,105
351202,2021-2022,Public,Elementary,20,15,10,30,15,15,20,10,0,0,0,0,135
400475,2021-2022,Public,Elementary,15,15,20,25,20,20,15,30,0,0,0,0,160
946109,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,35,35,40,60,170
934275,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,135,165,150,170,620
437329,2021-2022,Public,Elementary,0,0,0,0,0,0,40,55,0,0,0,0,95
420428,2021-2022,Public,Elementary,50,40,45,40,55,45,0,0,0,0,0,0,275
441945,2021-2022,Public,Elementary,10,10,10,15,10,10,10,10,0,0,0,0,85
514187,2021-2022,Public,Elementary,30,35,30,25,25,45,0,0,0,0,0,0,190
523712,2021-2022,Public,Elementary,15,20,25,15,15,10,15,20,0,0,0,0,135
385263,2021-2022,Public,Elementary,10,15,15,10,15,15,10,15,0,0,0,0,105
542172,2021-2022,Public,Elementary,25,30,25,20,25,25,25,25,0,0,0,0,200
543993,2021-2022,Public,Elementary,50,45,50,45,50,55,0,0,0,0,0,0,295
577537,2021-2022,Public,Elementary,45,75,40,70,55,50,0,0,0,0,0,0,335
214588,2021-2022,Public,Elementary,0,0,0,0,0,0,170,170,0,0,0,0,340
951463,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,190,190,185,230,795
536326,2021-2022,Public,Elementary,35,20,20,25,30,35,30,40,0,0,0,0,235
605220,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
317124,2021-2022,Public,Elementary,55,60,75,55,60,55,0,0,0,0,0,0,360
686042,2021-2022,Catholic,Elementary,50,45,45,50,55,50,40,50,0,0,0,0,385
688320,2021-2022,Catholic,Elementary,15,15,20,20,10,15,10,20,0,0,0,0,125
690791,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,255,255,285,305,1100
693910,2021-2022,Catholic,Elementary,40,40,40,50,45,60,45,45,0,0,0,0,365
703796,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,190,195,185,255,825
706655,2021-2022,Catholic,Elementary,30,35,30,20,15,25,40,25,0,0,0,0,220
715247,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,150,145,145,170,610
718092,2021-2022,Catholic,Elementary,35,35,40,35,45,50,40,45,0,0,0,0,325
726087,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,165,170,170,165,670
728098,2021-2022,Catholic,Elementary,35,40,45,60,65,60,60,60,0,0,0,0,425
