School Number,Year,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment
231533,2026,14,86,129,18,143,33,30,206,0,0,0,0
232262,2022,22,48,63,23,37,86,0,0,0,0,0,0
232262,2023,20,66,100,22,46,187,0,0,0,0,0,0
232262,2024,18,92,158,22,58,406,0,0,0,0,0,0
232262,2025,17,127,251,21,73,881,0,0,0,0,0,0
232262,2026,15,175,398,20,91,1909,0,0,0,0,0,0
232544,2022,0,0,0,0,0,0,22,16,0,0,0,0
232544,2023,0,0,0,0,0,0,20,13,0,0,0,0
232544,2024,0,0,0,0,0,0,18,11,0,0,0,0
232544,2025,0,0,0,0,0,0,17,9,0,0,0,0
232544,2026,0,0,0,0,0,0,15,7,0,0,0,0
232904,2022,13,20,10,16,8,93,0,0,0,0,0,0
232904,2023,11,21,11,17,6,217,0,0,0,0,0,0
232904,2024,10,22,12,19,5,508,0,0,0,0,0,0
232904,2025,8,23,13,20,4,1185,0,0,0,0,0,0
232904,2026,7,24,14,22,4,2766,0,0,0,0,0,0
233161,2022,85,54,44,61,55,46,95,50,0,0,0,0
233161,2023,133,58,43,75,61,47,130,50,0,0,0,0
233161,2024,207,63,42,92,67,48,178,50,0,0,0,0
233161,2025,323,68,41,113,74,49,244,50,0,0,0,0
233161,2026,502,74,40,139,82,50,333,50,0,0,0,0
233480,2022,75,65,69,57,60,53,38,69,0,0,0,0
233480,2023,82,72,81,60,73,56,38,81,0,0,0,0
233480,2024,88,78,95,63,89,60,37,95,0,0,0,0
233480,2025,96,86,111,66,108,64,36,111,0,0,0,0
233480,2026,104,94,129,70,132,68,35,129,0,0,0,0
233552,2022,58,75,113,45,96,65,67,88,0,0,0,0
233552,2023,53,82,142,38,109,61,65,92,0,0,0,0
233552,2024,48,88,178,31,124,57,63,96,0,0,0,0
233552,2025,43,96,224,26,142,53,61,101,0,0,0,0
233552,2026,39,104,282,22,161,50,59,105,0,0,0,0
233706,2022,24,44,28,27,28,42,18,32,0,0,0,0
233706,2023,30,56,31,29,31,51,17,35,0,0,0,0
233706,2024,37,72,35,31,35,61,16,38,0,0,0,0
233706,2025,46,92,40,34,40,74,15,41,0,0,0,0
233706,2026,57,117,45,37,45,90,14,44,0,0,0,0
234460,2022,32,36,59,40,46,41,32,43,0,0,0,0
234460,2023,29,32,71,40,54,43,30,47,0,0,0,0
234460,2024,26,29,85,41,63,45,28,51,0,0,0,0
234460,2025,24,26,102,41,74,47,27,55,0,0,0,0
234460,2026,22,23,122,41,86,49,25,60,0,0,0,0
234591,2022,83,84,61,78,61,70,66,58,0,0,0,0
234591,2023,108,100,69,94,67,90,74,68,0,0,0,0
234591,2024,140,120,78,113,75,116,82,79,0,0,0,0
234591,2025,180,145,88,137,83,150,92,92,0,0,0,0
234591,2026,233,174,99,165,93,193,102,108,0,0,0,0
234850,2022,145,18,22,25,32,25,26,47,0,0,0,0
234850,2023,303,17,21,25,35,25,22,76,0,0,0,0
234850,2024,632,16,19,26,38,26,20,121,0,0,0,0
234850,2025,1318,15,17,26,41,26,17,194,0,0,0,0
234850,2026,2747,14,16,27,44,27,15,309,0,0,0,0
235113,2022,39,13,8,25,25,21,40,55,0,0,0,0
235113,2023,62,11,6,26,25,17,40,67,0,0,0,0
235113,2024,99,10,5,26,25,15,40,83,0,0,0,0
235113,2025,157,8,4,27,25,12,41,102,0,0,0,0
235113,2026,248,7,3,28,25,10,41,126,0,0,0,0
235245,2022,10,8,7,12,18,10,0,0,0,0,0,0
235245,2023,10,6,5,15,23,10,0,0,0,0,0,0
235245,2024,10,5,4,19,29,10,0,0,0,0,0,0
235245,2025,10,4,3,24,36,10,0,0,0,0,0,0
235245,2026,10,4,2,30,45,10,0,0,0,0,0,0
235750,2022,43,52,69,37,34,52,53,43,0,0,0,0
235750,2023,41,61,87,35,29,55,52,41,0,0,0,0
235750,2024,40,71,109,33,24,58,50,39,0,0,0,0
235750,2025,38,82,138,31,21,62,49,37,0,0,0,0
235750,2026,37,96,173,30,18,65,48,36,0,0,0,0
236136,2022,80,86,81,63,84,85,63,90,0,0,0,0
236136,2023,80,93,83,57,94,91,68,108,0,0,0,0
236136,2024,80,100,84,52,106,98,72,131,0,0,0,0
236136,2025,80,108,86,47,120,105,77,157,0,0,0,0
236136,2026,80,117,88,43,135,112,82,190,0,0,0,0
236411,2022,26,10,16,8,20,18,30,7,0,0,0,0
236411,2023,35,11,17,6,21,23,45,5,0,0,0,0
236411,2024,47,12,19,5,22,29,67,4,0,0,0,0
236411,2025,63,13,20,4,23,36,101,3,0,0,0,0
236411,2026,84,14,22,4,24,45,151,2,0,0,0,0
236675,2022,22,53,88,24,13,81,0,0,0,0,0,0
236675,2023,21,71,193,28,12,145,0,0,0,0,0,0
236675,2024,19,94,425,34,11,262,0,0,0,0,0,0
236675,2025,17,126,937,41,10,472,0,0,0,0,0,0
236675,2026,16,168,2061,49,9,850,0,0,0,0,0,0
236845,2022,0,0,0,0,0,228,258,255,0,0,0,0
236845,2023,0,0,0,0,0,217,266,260,0,0,0,0
236845,2024,0,0,0,0,0,207,275,265,0,0,0,0
236845,2025,0,0,0,0,0,197,284,271,0,0,0,0
236845,2026,0,0,0,0,0,188,293,277,0,0,0,0
237086,2022,37,34,22,33,30,24,26,51,0,0,0,0
237086,2023,46,39,21,36,31,20,24,53,0,0,0,0
237086,2024,58,45,19,39,31,17,21,55,0,0,0,0
237086,2025,73,52,17,43,32,14,19,56,0,0,0,0
237086,2026,91,60,16,48,32,12,17,58,0,0,0,0
237191,2022,13,23,17,13,32,19,26,37,0,0,0,0
237191,2023,12,27,15,12,35,15,35,46,0,0,0,0
237191,2024,11,31,13,11,38,11,47,58,0,0,0,0
237191,2025,10,37,12,10,41,9,63,73,0,0,0,0
237191,2026,10,43,10,9,44,7,84,91,0,0,0,0
237329,2022,13,33,23,20,37,20,0,0,0,0,0,0
237329,2023,11,44,22,21,46,21,0,0,0,0,0,0
237329,2024,10,59,22,21,58,21,0,0,0,0,0,0
237329,2025,8,79,21,22,73,22,0,0,0,0,0,0
237329,2026,7,105,20,22,91,22,0,0,0,0,0,0
237582,2022,10,15,26,15,23,23,18,30,0,0,0,0
237582,2023,11,15,35,15,27,27,23,45,0,0,0,0
237582,2024,12,15,47,15,31,31,29,67,0,0,0,0
237582,2025,13,15,63,15,37,37,36,101,0,0,0,0
237582,2026,14,15,84,15,43,43,45,151,0,0,0,0
237655,2022,18,12,18,18,17,28,0,0,0,0,0,0
237655,2023,16,9,16,16,19,32,0,0,0,0,0,0
237655,2024,14,7,14,14,21,36,0,0,0,0,0,0
237655,2025,13,6,13,13,24,41,0,0,0,0,0,0
237655,2026,11,4,11,11,28,46,0,0,0,0,0,0
237787,2022,58,53,50,55,62,0,0,0,0,0,0,0
237787,2023,61,51,46,51,61,0,0,0,0,0,0,0
237787,2024,65,49,43,47,59,0,0,0,0,0,0,0
237787,2025,69,48,39,44,57,0,0,0,0,0,0,0
237787,2026,73,46,36,40,55,0,0,0,0,0,0,0
239570,2022,60,75,70,74,95,0,0,0,0,0,0,0
239570,2023,51,71,61,68,96,0,0,0,0,0,0,0
239570,2024,44,67,53,63,96,0,0,0,0,0,0,0
239570,2025,38,63,46,58,97,0,0,0,0,0,0,0
239570,2026,33,59,41,54,97,0,0,0,0,0,0,0
240184,2022,23,30,23,28,23,22,40,30,0,0,0,0
240184,2023,27,36,27,32,22,21,47,31,0,0,0,0
240184,2024,31,44,31,36,22,19,54,31,0,0,0,0
240184,2025,37,53,37,41,21,17,63,32,0,0,0,0
240184,2026,43,64,43,46,20,16,73,32,0,0,0,0
240701,2022,139,130,80,0,0,0,0,0,0,0,0,0
240701,2023,156,130,72,0,0,0,0,0,0,0,0,0
240701,2024,174,130,64,0,0,0,0,0,0,0,0,0
240701,2025,195,130,57,0,0,0,0,0,0,0,0,0
240701,2026,218,130,51,0,0,0,0,0,0,0,0,0
240761,2022,0,0,0,68,79,72,79,76,0,0,0,0
240761,2023,0,0,0,71,83,75,90,83,0,0,0,0
240761,2024,0,0,0,74,87,78,102,91,0,0,0,0
240761,2025,0,0,0,78,92,81,116,100,0,0,0,0
240761,2026,0,0,0,82,97,84,132,110,0,0,0,0
240828,2022,57,55,49,63,74,45,67,92,0,0,0,0
240828,2023,60,55,43,68,78,37,65,107,0,0,0,0
240828,2024,63,55,39,72,82,31,63,124,0,0,0,0
240828,2025,66,56,34,77,87,26,61,144,0,0,0,0
240828,2026,70,56,31,82,92,21,59,166,0,0,0,0
241091,2022,16,10,16,10,8,8,0,0,0,0,0,0
241091,2023,17,10,17,10,6,6,0,0,0,0,0,0
241091,2024,19,10,19,10,5,5,0,0,0,0,0,0
241091,2025,20,10,20,10,4,4,0,0,0,0,0,0
241091,2026,22,10,22,10,4,4,0,0,0,0,0,0
241610,2022,44,25,30,27,20,42,0,0,0,0,0,0
241610,2023,56,26,36,29,21,60,0,0,0,0,0,0
241610,2024,72,26,44,31,21,85,0,0,0,0,0,0
241610,2025,92,27,53,34,22,120,0,0,0,0,0,0
241610,2026,117,28,64,37,22,171,0,0,0,0,0,0
242390,2022,51,28,32,22,46,39,0,0,0,0,0,0
242390,2023,75,31,35,21,62,43,0,0,0,0,0,0
242390,2024,110,35,38,19,82,48,0,0,0,0,0,0
242390,2025,161,40,41,17,110,54,0,0,0,0,0,0
242390,2026,237,45,44,16,147,60,0,0,0,0,0,0
242420,2022,40,47,57,33,28,15,0,0,0,0,0,0
242420,2023,40,57,81,54,32,16,0,0,0,0,0,0
242420,2024,40,68,115,89,36,16,0,0,0,0,0,0
242420,2025,40,81,164,148,41,17,0,0,0,0,0,0
242420,2026,40,97,235,244,46,18,0,0,0,0,0,0
242527,2022,33,16,26,41,13,16,0,0,0,0,0,0
242527,2023,36,13,45,56,12,13,0,0,0,0,0,0
242527,2024,39,11,80,77,11,10,0,0,0,0,0,0
242527,2025,43,9,140,107,10,8,0,0,0,0,0,0
242527,2026,48,8,246,147,10,7,0,0,0,0,0,0
242780,2022,35,30,0,0,0,0,0,0,0,0,0,0
242780,2023,35,27,0,0,0,0,0,0,0,0,0,0
242780,2024,36,24,0,0,0,0,0,0,0,0,0,0
242780,2025,36,21,0,0,0,0,0,0,0,0,0,0
242780,2026,37,18,0,0,0,0,0,0,0,0,0,0
242853,2022,0,0,0,0,0,0,31,31,0,0,0,0
242853,2023,0,0,0,0,0,0,32,27,0,0,0,0
242853,2024,0,0,0,0,0,0,33,24,0,0,0,0
242853,2025,0,0,0,0,0,0,35,21,0,0,0,0
242853,2026,0,0,0,0,0,0,36,19,0,0,0,0
243175,2022,26,15,15,15,13,12,22,30,0,0,0,0
243175,2023,35,15,15,15,11,9,21,31,0,0,0,0
243175,2024,47,15,15,15,10,7,19,31,0,0,0,0
243175,2025,63,15,15,15,8,6,17,32,0,0,0,0
243175,2026,84,15,15,15,7,4,16,32,0,0,0,0
243426,2022,25,33,51,36,35,0,0,0,0,0,0,0
243426,2023,22,31,58,32,35,0,0,0,0,0,0,0
243426,2024,19,30,67,29,35,0,0,0,0,0,0,0
243426,2025,16,28,76,26,35,0,0,0,0,0,0,0
243426,2026,14,27,87,23,36,0,0,0,0,0,0,0
243524,2022,62,74,69,90,67,93,89,115,0,0,0,0
243524,2023,60,68,68,87,60,87,80,126,0,0,0,0
243524,2024,57,63,67,83,54,81,71,139,0,0,0,0
243524,2025,55,59,67,79,49,76,64,153,0,0,0,0
243524,2026,53,55,66,76,44,71,57,168,0,0,0,0
244422,2022,83,45,55,59,56,76,64,44,0,0,0,0
244422,2023,106,45,60,65,57,89,75,44,0,0,0,0
244422,2024,135,45,67,70,58,104,89,44,0,0,0,0
244422,2025,173,46,74,76,59,122,104,43,0,0,0,0
244422,2026,222,46,81,83,60,143,122,43,0,0,0,0
244600,2022,71,70,99,53,85,60,77,84,0,0,0,0
244600,2023,69,77,115,52,91,56,80,94,0,0,0,0
244600,2024,66,84,134,51,97,52,83,106,0,0,0,0
244600,2025,63,91,156,49,103,48,86,120,0,0,0,0
244600,2026,60,100,182,48,110,45,89,135,0,0,0,0
244791,2022,37,28,9,26,50,19,41,27,0,0,0,0
244791,2023,46,32,6,27,62,15,43,25,0,0,0,0
244791,2024,58,36,4,29,78,12,45,24,0,0,0,0
244791,2025,73,41,2,31,97,9,47,22,0,0,0,0
244791,2026,91,46,1,33,122,7,49,20,0,0,0,0
244996,2022,68,60,68,74,27,61,69,19,0,0,0,0
244996,2023,72,56,72,78,22,85,87,15,0,0,0,0
244996,2024,77,52,77,83,17,116,109,12,0,0,0,0
244996,2025,81,49,81,88,14,160,138,9,0,0,0,0
244996,2026,86,46,86,93,11,221,173,7,0,0,0,0
245038,2022,60,57,68,56,76,48,71,70,0,0,0,0
245038,2023,60,60,71,58,83,43,78,77,0,0,0,0
245038,2024,60,63,75,59,91,38,86,84,0,0,0,0
245038,2025,60,66,78,61,100,34,95,92,0,0,0,0
245038,2026,61,70,82,63,110,30,104,100,0,0,0,0
245259,2022,28,39,25,28,25,0,0,0,0,0,0,0
245259,2023,26,43,25,31,26,0,0,0,0,0,0,0
245259,2024,25,48,25,35,26,0,0,0,0,0,0,0
245259,2025,24,54,25,40,27,0,0,0,0,0,0,0
245259,2026,22,60,25,45,28,0,0,0,0,0,0,0
245380,2022,16,15,13,7,13,0,0,0,0,0,0,0
245380,2023,17,15,12,5,11,0,0,0,0,0,0,0
245380,2024,19,15,11,4,10,0,0,0,0,0,0,0
245380,2025,20,15,10,3,8,0,0,0,0,0,0,0
245380,2026,22,15,9,2,7,0,0,0,0,0,0,0
245658,2022,43,53,23,46,43,43,37,43,0,0,0,0
245658,2023,53,62,21,47,47,41,35,41,0,0,0,0
245658,2024,66,73,19,49,51,40,33,40,0,0,0,0
245658,2025,82,86,17,50,55,38,31,38,0,0,0,0
245658,2026,101,101,16,52,60,37,30,37,0,0,0,0
245909,2022,18,33,32,46,38,38,56,25,0,0,0,0
245909,2023,14,31,30,54,36,42,64,21,0,0,0,0
245909,2024,10,30,28,63,35,47,72,18,0,0,0,0
245909,2025,7,28,27,74,34,52,82,16,0,0,0,0
245909,2026,5,27,25,86,32,57,93,13,0,0,0,0
246034,2022,50,39,43,50,60,90,51,70,0,0,0,0
246034,2023,50,33,41,42,60,95,48,70,0,0,0,0
246034,2024,50,29,39,36,61,101,46,70,0,0,0,0
246034,2025,50,25,38,30,61,107,43,70,0,0,0,0
246034,2026,50,22,36,25,62,113,41,70,0,0,0,0
246078,2022,53,65,60,96,109,91,82,77,0,0,0,0
246078,2023,52,61,51,110,120,97,80,75,0,0,0,0
246078,2024,51,57,44,125,131,104,78,73,0,0,0,0
246078,2025,49,54,38,143,144,112,77,71,0,0,0,0
246078,2026,48,50,32,163,157,120,75,70,0,0,0,0
246425,2022,33,25,7,19,30,33,0,0,0,0,0,0
246425,2023,44,31,5,18,36,44,0,0,0,0,0,0
246425,2024,59,39,3,18,44,59,0,0,0,0,0,0
246425,2025,79,48,2,17,53,79,0,0,0,0,0,0
246425,2026,105,61,1,16,64,105,0,0,0,0,0,0
247005,2022,62,63,58,75,72,62,0,0,0,0,0,0
247005,2023,65,62,56,82,75,60,0,0,0,0,0,0
247005,2024,68,61,54,88,78,58,0,0,0,0,0,0
247005,2025,71,60,52,96,81,56,0,0,0,0,0,0
247005,2026,74,59,50,104,84,54,0,0,0,0,0,0
247197,2022,56,25,23,63,37,40,21,30,0,0,0,0
247197,2023,70,21,21,79,41,47,17,27,0,0,0,0
247197,2024,87,18,19,100,44,54,15,24,0,0,0,0
247197,2025,109,15,17,126,48,63,12,21,0,0,0,0
247197,2026,137,13,16,159,52,73,10,18,0,0,0,0
247352,2022,61,92,112,112,57,63,32,54,0,0,0,0
247352,2023,54,95,140,140,55,61,25,48,0,0,0,0
247352,2024,48,98,175,175,53,59,20,43,0,0,0,0
247352,2025,42,101,219,219,51,57,16,39,0,0,0,0
247352,2026,37,104,274,274,49,55,13,35,0,0,0,0
249807,2022,43,43,8,6,19,23,37,15,0,0,0,0
249807,2023,76,76,6,4,18,27,56,15,0,0,0,0
249807,2024,133,133,5,2,18,31,84,15,0,0,0,0
249807,2025,234,234,4,1,17,37,126,15,0,0,0,0
249807,2026,410,410,4,1,16,43,189,15,0,0,0,0
249939,2022,16,16,18,18,10,8,8,26,0,0,0,0
249939,2023,17,17,23,23,10,6,6,35,0,0,0,0
249939,2024,19,19,29,29,10,5,5,47,0,0,0,0
249939,2025,20,20,36,36,10,4,4,63,0,0,0,0
249939,2026,22,22,45,45,10,4,4,84,0,0,0,0
250325,2022,40,22,42,51,16,37,0,0,0,0,0,0
250325,2023,47,21,50,75,13,46,0,0,0,0,0,0
250325,2024,54,19,60,110,11,58,0,0,0,0,0,0
250325,2025,63,17,72,161,9,73,0,0,0,0,0,0
250325,2026,73,16,87,237,8,91,0,0,0,0,0,0
250350,2022,61,49,44,65,48,0,0,0,0,0,0,0
250350,2023,62,45,39,65,43,0,0,0,0,0,0,0
250350,2024,63,41,34,65,38,0,0,0,0,0,0,0
250350,2025,64,37,30,65,34,0,0,0,0,0,0,0
250350,2026,65,33,27,66,30,0,0,0,0,0,0,0
250627,2022,32,40,42,42,42,26,0,0,0,0,0,0
250627,2023,30,40,45,45,45,22,0,0,0,0,0,0
250627,2024,28,40,49,49,49,20,0,0,0,0,0,0
250627,2025,27,41,52,52,52,17,0,0,0,0,0,0
250627,2026,25,41,56,56,56,15,0,0,0,0,0,0
250716,2022,25,20,34,24,37,18,25,43,0,0,0,0
250716,2023,26,21,39,30,46,16,25,76,0,0,0,0
250716,2024,26,21,45,37,58,14,25,133,0,0,0,0
250716,2025,27,22,52,46,73,13,25,234,0,0,0,0
250716,2026,28,22,60,57,91,11,25,410,0,0,0,0
250848,2022,25,8,20,25,20,18,34,27,0,0,0,0
250848,2023,31,6,21,26,21,16,33,21,0,0,0,0
250848,2024,39,5,22,26,22,14,32,17,0,0,0,0
250848,2025,48,4,23,27,23,13,31,13,0,0,0,0
250848,2026,61,4,24,28,24,11,31,10,0,0,0,0
251356,2022,0,0,0,0,0,0,134,151,0,0,0,0
251356,2023,0,0,0,0,0,0,163,200,0,0,0,0
251356,2024,0,0,0,0,0,0,200,265,0,0,0,0
251356,2025,0,0,0,0,0,0,244,350,0,0,0,0
251356,2026,0,0,0,0,0,0,298,463,0,0,0,0
251664,2022,98,175,130,126,137,125,153,129,0,0,0,0
251664,2023,108,218,149,127,140,125,173,151,0,0,0,0
251664,2024,118,273,169,128,142,125,196,178,0,0,0,0
251664,2025,129,341,193,129,145,125,223,209,0,0,0,0
251664,2026,142,427,220,131,148,125,253,246,0,0,0,0
252018,2022,10,10,10,10,10,10,10,10,0,0,0,0
252018,2023,10,10,10,10,10,10,10,10,0,0,0,0
252018,2024,10,10,10,10,10,10,10,10,0,0,0,0
252018,2025,10,10,10,10,10,10,10,10,0,0,0,0
252018,2026,10,10,10,10,10,10,10,10,0,0,0,0
252271,2022,51,37,11,25,25,37,0,0,0,0,0,0
252271,2023,75,56,8,31,31,56,0,0,0,0,0,0
252271,2024,110,84,6,39,39,84,0,0,0,0,0,0
252271,2025,161,126,4,48,48,126,0,0,0,0,0,0
252271,2026,237,189,3,61,61,189,0,0,0,0,0,0
252530,2022,26,22,37,30,22,0,0,0,0,0,0,0
252530,2023,22,19,41,31,21,0,0,0,0,0,0,0
252530,2024,20,17,44,31,19,0,0,0,0,0,0,0
252530,2025,17,15,48,32,17,0,0,0,0,0,0,0
252530,2026,15,13,52,32,16,0,0,0,0,0,0,0
252557,2022,55,31,63,37,48,112,28,103,0,0,0,0
252557,2023,61,27,81,35,52,168,23,143,0,0,0,0
252557,2024,67,24,104,33,56,253,19,197,0,0,0,0
252557,2025,74,21,133,31,61,379,15,273,0,0,0,0
252557,2026,82,19,170,29,66,569,12,378,0,0,0,0
252794,2022,25,42,37,36,34,50,47,62,0,0,0,0
252794,2023,25,50,46,33,29,50,45,65,0,0,0,0
252794,2024,25,60,58,31,24,50,43,68,0,0,0,0
252794,2025,25,72,73,28,21,50,41,71,0,0,0,0
252794,2026,25,87,91,26,18,50,39,74,0,0,0,0
252816,2022,0,0,0,0,0,0,146,207,0,0,0,0
252816,2023,0,0,0,0,0,0,164,278,0,0,0,0
252816,2024,0,0,0,0,0,0,185,373,0,0,0,0
252816,2025,0,0,0,0,0,0,208,500,0,0,0,0
252816,2026,0,0,0,0,0,0,234,670,0,0,0,0
252832,2022,0,0,0,0,0,0,236,187,0,0,0,0
252832,2023,0,0,0,0,0,0,318,219,0,0,0,0
252832,2024,0,0,0,0,0,0,430,256,0,0,0,0
252832,2025,0,0,0,0,0,0,580,299,0,0,0,0
252832,2026,0,0,0,0,0,0,783,350,0,0,0,0
252875,2022,0,0,0,0,0,189,162,213,0,0,0,0
252875,2023,0,0,0,0,0,199,155,239,0,0,0,0
252875,2024,0,0,0,0,0,210,148,269,0,0,0,0
252875,2025,0,0,0,0,0,221,142,302,0,0,0,0
252875,2026,0,0,0,0,0,233,135,339,0,0,0,0
253316,2022,50,23,46,21,35,35,37,35,0,0,0,0
253316,2023,56,22,53,18,35,35,41,35,0,0,0,0
253316,2024,64,20,61,15,36,35,44,36,0,0,0,0
253316,2025,72,19,71,13,36,35,48,36,0,0,0,0
253316,2026,81,18,82,11,37,35,52,37,0,0,0,0
253340,2022,37,39,48,55,110,92,82,134,0,0,0,0
253340,2023,41,33,43,51,122,95,80,149,0,0,0,0
253340,2024,44,29,38,48,135,98,78,167,0,0,0,0
253340,2025,48,25,34,44,150,101,77,186,0,0,0,0
253340,2026,52,22,30,41,166,104,75,208,0,0,0,0
253405,2022,17,65,64,11,49,21,54,90,0,0,0,0
253405,2023,15,106,119,8,70,19,66,135,0,0,0,0
253405,2024,13,174,221,6,99,16,80,202,0,0,0,0
253405,2025,12,284,409,4,140,14,97,303,0,0,0,0
253405,2026,10,464,758,3,199,12,117,455,0,0,0,0
253448,2022,71,70,67,85,80,109,125,129,0,0,0,0
253448,2023,78,71,65,91,81,104,137,134,0,0,0,0
253448,2024,85,72,63,97,82,99,149,139,0,0,0,0
253448,2025,94,73,61,104,82,94,163,145,0,0,0,0
253448,2026,103,74,59,111,83,89,178,150,0,0,0,0
253464,2022,40,26,37,43,32,0,0,0,0,0,0,0
253464,2023,40,22,35,47,30,0,0,0,0,0,0,0
253464,2024,41,20,33,51,28,0,0,0,0,0,0,0
253464,2025,41,17,31,55,27,0,0,0,0,0,0,0
253464,2026,41,15,30,60,25,0,0,0,0,0,0,0
253472,2022,55,55,57,63,30,30,29,37,0,0,0,0
253472,2023,55,55,65,79,30,30,34,46,0,0,0,0
253472,2024,55,55,74,100,31,30,39,58,0,0,0,0
253472,2025,55,56,85,126,31,30,46,73,0,0,0,0
253472,2026,56,56,97,159,31,30,54,91,0,0,0,0
253543,2022,0,0,0,0,0,0,83,78,0,0,0,0
253543,2023,0,0,0,0,0,0,77,67,0,0,0,0
253543,2024,0,0,0,0,0,0,72,58,0,0,0,0
253543,2025,0,0,0,0,0,0,66,50,0,0,0,0
253543,2026,0,0,0,0,0,0,62,44,0,0,0,0
254078,2022,36,68,65,75,75,65,65,85,0,0,0,0
254078,2023,29,66,61,75,75,61,61,86,0,0,0,0
254078,2024,23,64,57,75,75,57,57,87,0,0,0,0
254078,2025,19,62,54,75,75,53,54,87,0,0,0,0
254078,2026,15,60,50,75,75,50,50,88,0,0,0,0
254096,2022,16,18,23,16,22,30,23,31,0,0,0,0
254096,2023,13,16,22,13,21,31,22,32,0,0,0,0
254096,2024,11,14,22,10,19,31,22,33,0,0,0,0
254096,2025,9,13,21,8,17,32,21,34,0,0,0,0
254096,2026,8,11,20,7,16,32,20,35,0,0,0,0
254223,2022,21,25,36,18,16,37,42,23,0,0,0,0
254223,2023,23,26,45,16,13,46,60,22,0,0,0,0
254223,2024,25,26,55,14,10,58,85,22,0,0,0,0
254223,2025,27,27,67,13,8,73,120,21,0,0,0,0
254223,2026,29,28,82,11,7,91,171,20,0,0,0,0
254519,2022,52,61,50,43,54,62,43,57,0,0,0,0
254519,2023,55,67,50,38,58,65,42,60,0,0,0,0
254519,2024,58,75,50,33,63,67,41,63,0,0,0,0
254519,2025,62,83,51,29,68,70,40,66,0,0,0,0
254519,2026,65,93,51,26,74,73,39,70,0,0,0,0
254550,2022,42,46,74,42,56,0,0,0,0,0,0,0
254550,2023,36,42,78,39,52,0,0,0,0,0,0,0
254550,2024,31,39,82,37,49,0,0,0,0,0,0,0
254550,2025,26,36,87,34,46,0,0,0,0,0,0,0
254550,2026,23,34,92,32,43,0,0,0,0,0,0,0
254568,2022,62,62,60,72,63,0,0,0,0,0,0,0
254568,2023,61,60,56,70,62,0,0,0,0,0,0,0
254568,2024,59,58,52,68,60,0,0,0,0,0,0,0
254568,2025,57,56,48,66,59,0,0,0,0,0,0,0
254568,2026,55,54,45,63,58,0,0,0,0,0,0,0
255300,2022,67,65,63,55,60,74,90,66,0,0,0,0
255300,2023,70,66,66,51,61,85,108,80,0,0,0,0
255300,2024,73,67,69,48,62,98,131,97,0,0,0,0
255300,2025,76,68,73,44,62,113,157,117,0,0,0,0
255300,2026,79,69,77,41,63,130,190,141,0,0,0,0
255378,2022,24,24,52,23,51,26,0,0,0,0,0,0
255378,2023,28,28,91,22,86,35,0,0,0,0,0,0
255378,2024,34,34,160,22,147,47,0,0,0,0,0,0
255378,2025,41,41,281,21,250,63,0,0,0,0,0,0
255378,2026,49,49,492,20,425,84,0,0,0,0,0,0
255394,2022,62,35,46,71,38,22,18,25,0,0,0,0
255394,2023,70,31,47,101,42,21,16,25,0,0,0,0
255394,2024,79,28,49,144,46,19,15,25,0,0,0,0
255394,2025,90,25,50,206,50,17,14,25,0,0,0,0
255394,2026,102,22,52,293,55,16,12,25,0,0,0,0
255416,2022,13,7,13,20,15,10,18,10,0,0,0,0
255416,2023,11,5,11,28,15,11,23,10,0,0,0,0
255416,2024,10,3,10,38,15,12,29,10,0,0,0,0
255416,2025,8,2,8,53,15,13,36,10,0,0,0,0
255416,2026,7,1,7,73,15,14,45,10,0,0,0,0
255467,2022,53,38,39,48,26,94,40,57,0,0,0,0
255467,2023,71,42,43,66,27,176,47,81,0,0,0,0
255467,2024,94,46,48,92,28,332,54,115,0,0,0,0
255467,2025,126,50,54,127,30,625,63,164,0,0,0,0
255467,2026,168,55,60,175,31,1177,73,235,0,0,0,0
255521,2022,132,136,118,107,96,0,0,0,0,0,0,0
255521,2023,185,185,166,145,115,0,0,0,0,0,0,0
255521,2024,259,252,232,196,138,0,0,0,0,0,0,0
255521,2025,362,343,325,264,165,0,0,0,0,0,0,0
255521,2026,507,467,454,357,199,0,0,0,0,0,0,0
255653,2022,52,62,49,48,70,67,0,0,0,0,0,0
255653,2023,50,65,43,43,77,69,0,0,0,0,0,0
255653,2024,48,68,39,38,84,71,0,0,0,0,0,0
255653,2025,46,71,34,34,92,74,0,0,0,0,0,0
255653,2026,44,74,31,30,100,77,0,0,0,0,0,0
255785,2022,18,16,16,28,56,47,20,78,0,0,0,0
255785,2023,23,17,17,32,78,64,20,177,0,0,0,0
255785,2024,29,19,19,36,109,86,20,398,0,0,0,0
255785,2025,36,20,20,41,153,117,20,897,0,0,0,0
255785,2026,45,22,22,46,215,159,20,2018,0,0,0,0
255912,2022,13,25,20,33,20,13,28,18,0,0,0,0
255912,2023,11,31,21,44,21,11,32,17,0,0,0,0
255912,2024,10,39,22,59,22,10,36,16,0,0,0,0
255912,2025,8,48,23,79,23,8,41,15,0,0,0,0
255912,2026,7,61,24,105,24,7,46,14,0,0,0,0
